Year,Regionname,Rooms,Distance,Propertycount,SellerG,Price
2018,Northern Metropolitan,2,11.2,2606.0,Barry,
2018,Western Metropolitan,3,18.4,13830.0,YPA,
2018,Western Metropolitan,3,18.4,13830.0,Barry,646000.0
2018,Western Metropolitan,4,18.4,13830.0,Ray,571000.0
2018,Western Metropolitan,2,18.4,13830.0,Barry,
2018,Western Metropolitan,3,18.4,13830.0,Barry,610000.0
2018,Western Metropolitan,3,14.0,1202.0,Frank,
2018,Western Metropolitan,3,14.5,2339.0,Nelson,656000.0
2018,Western Metropolitan,3,15.5,3656.0,Prof.,650000.0
2018,Western Metropolitan,3,11.7,5629.0,Barry,550000.0
2018,Western Metropolitan,5,11.7,5629.0,Nelson,1750000.0
2018,Western Metropolitan,4,11.7,5629.0,Alexkarbon,901500.0
2018,Western Metropolitan,3,11.7,5629.0,Nelson,763000.0
2018,Northern Metropolitan,2,3.4,5263.0,Nelson,540000.0
2018,Western Metropolitan,3,14.0,2878.0,YPA,635000.0
2018,Northern Metropolitan,2,12.1,1414.0,Ray,680000.0
2018,Western Metropolitan,2,6.4,1808.0,Jas,406000.0
2018,Northern Metropolitan,3,16.3,8279.0,Love,580000.0
2018,Northern Metropolitan,3,16.3,8279.0,Love,540000.0
2018,Northern Metropolitan,3,16.3,8279.0,HAR,
2018,Northern Metropolitan,3,12.7,4168.0,Darren,760000.0
2018,Western Metropolitan,2,4.3,4918.0,Nelson,575000.0
2018,Western Metropolitan,1,4.3,4918.0,Biggin,
2018,Western Metropolitan,2,4.3,4918.0,Brad,420000.0
2018,Western Metropolitan,4,4.3,4918.0,Nelson,1300000.0
2018,Western Metropolitan,3,4.3,4918.0,Biggin,1010000.0
2018,Northern Metropolitan,3,17.4,4704.0,YPA,525000.0
2018,Northern Metropolitan,3,17.4,4704.0,Stockdale,380000.0
2018,Northern Metropolitan,2,0.0,17496.0,MICM,640000.0
2018,Northern Metropolitan,2,0.0,17496.0,Dingle,572500.0
2018,Northern Metropolitan,1,0.0,17496.0,Greg,390000.0
2018,Western Victoria,3,31.7,3600.0,Ryder,350000.0
2018,Western Victoria,3,31.7,3600.0,YPA,415000.0
2018,Western Victoria,3,29.8,4718.0,Ryder,466000.0
2018,Western Victoria,3,29.8,4718.0,Reliance,
2018,Western Victoria,3,29.8,4718.0,Ryder,892000.0
2018,Western Victoria,3,29.8,4718.0,FN,415000.0
2018,Northern Victoria,3,31.7,6065.0,hockingstuart,568000.0
2018,Northern Victoria,4,31.7,6065.0,Reliance,426000.0
2018,Northern Metropolitan,4,25.9,5812.0,Stockdale,741000.0
2018,Northern Metropolitan,4,25.9,5812.0,Stockdale,687000.0
2018,Northern Metropolitan,3,25.9,5812.0,HAR,
2018,Northern Metropolitan,4,20.6,1158.0,Stockdale,740000.0
2018,Northern Metropolitan,4,17.9,10529.0,Ray,702000.0
2018,Northern Metropolitan,3,17.9,10529.0,HAR,785000.0
2018,Northern Metropolitan,2,17.9,10529.0,Barry,505000.0
2018,Western Metropolitan,1,6.2,6232.0,Nelson,290000.0
2018,Western Metropolitan,3,6.2,6232.0,Nelson,970000.0
2018,Western Metropolitan,3,6.2,6232.0,Greg,1455000.0
2018,Western Metropolitan,4,6.2,6232.0,Jellis,1550000.0
2018,Western Metropolitan,1,6.2,6232.0,Nelson,370500.0
2018,Western Metropolitan,4,6.2,5498.0,Gunn&Co,
2018,Western Metropolitan,3,6.2,5498.0,Jas,868100.0
2018,Western Metropolitan,3,6.2,5498.0,Barlow,852000.0
2018,Western Metropolitan,2,6.2,5498.0,Raine,441000.0
2018,Western Metropolitan,3,6.2,5498.0,Jas,795000.0
2018,Western Metropolitan,1,10.4,2291.0,Barry,520000.0
2018,Northern Metropolitan,3,1.8,6821.0,Nelson,1400000.0
2018,Northern Metropolitan,2,1.8,6821.0,Alexkarbon,490000.0
2018,Northern Metropolitan,2,1.8,6821.0,Nelson,500000.0
2018,Northern Metropolitan,3,5.3,11364.0,Jellis,1650000.0
2018,Northern Metropolitan,3,5.3,11364.0,Jellis,
2018,Northern Metropolitan,3,5.3,11364.0,Nelson,1350000.0
2018,Northern Metropolitan,3,5.3,11364.0,McGrath,1250000.0
2018,Northern Metropolitan,3,5.3,11364.0,Nelson,
2018,Northern Metropolitan,3,5.3,11364.0,Jellis,
2018,Northern Metropolitan,4,5.3,11364.0,Jellis,2250000.0
2018,Northern Metropolitan,2,11.2,2651.0,Nelson,580000.0
2018,Northern Metropolitan,2,11.2,2651.0,Stockdale,647000.0
2018,Northern Metropolitan,2,11.2,2651.0,Eview,600000.0
2018,Northern Metropolitan,3,11.2,2651.0,Nelson,
2018,Northern Metropolitan,4,8.5,7485.0,Brad,
2018,Northern Metropolitan,3,8.5,7485.0,Barry,755000.0
2018,Northern Metropolitan,2,8.5,7485.0,Rendina,
2018,Northern Metropolitan,4,8.5,7485.0,Barry,880000.0
2018,Western Metropolitan,3,14.7,15542.0,McGrath,695000.0
2018,Western Metropolitan,3,14.7,15542.0,O'Brien,522000.0
2018,Western Metropolitan,4,14.7,15542.0,Ray,
2018,Western Metropolitan,4,14.7,15542.0,Point,815000.0
2018,Western Metropolitan,4,14.7,15542.0,Point,766000.0
2018,Western Metropolitan,3,14.7,15542.0,Point,535000.0
2018,Northern Metropolitan,2,8.4,14577.0,Nelson,470000.0
2018,Northern Metropolitan,2,8.4,14577.0,Nelson,753000.0
2018,Northern Metropolitan,2,8.4,14577.0,Nelson,707000.0
2018,Northern Metropolitan,3,8.4,14577.0,RW,840000.0
2018,Northern Metropolitan,2,8.4,14577.0,Ray,
2018,Northern Metropolitan,3,8.4,14577.0,Ray,1100000.0
2018,Northern Metropolitan,1,8.4,14577.0,Darren,335000.0
2018,Northern Metropolitan,3,12.0,21650.0,Ray,900000.0
2018,Northern Metropolitan,2,12.0,21650.0,Ray,880000.0
2018,Northern Metropolitan,3,12.0,21650.0,Nelson,936000.0
2018,Northern Metropolitan,3,12.0,21650.0,Love,
2018,Northern Metropolitan,2,12.0,21650.0,RW,590000.0
2018,Northern Metropolitan,3,12.0,21650.0,Stockdale,650000.0
2018,Northern Metropolitan,3,12.0,21650.0,Love,685000.0
2018,Northern Metropolitan,3,12.0,21650.0,Nelson,980000.0
2018,Northern Metropolitan,3,12.0,21650.0,Ray,
2018,Northern Metropolitan,2,2.4,14949.0,Ray,745000.0
2018,Northern Metropolitan,3,2.4,14949.0,Jellis,
2018,Northern Metropolitan,3,2.4,14949.0,Jellis,
2018,Northern Metropolitan,2,2.4,14949.0,Ray,1005000.0
2018,Western Metropolitan,2,5.1,2417.0,Sweeney,885000.0
2018,Western Metropolitan,2,5.1,2417.0,Jas,1170000.0
2018,Western Metropolitan,3,6.2,1223.0,Jas,1222000.0
2018,Western Metropolitan,4,14.0,14042.0,Nelson,694000.0
2018,Western Metropolitan,3,14.0,14042.0,YPA,
2018,Western Metropolitan,4,14.0,14042.0,Ray,788000.0
2018,Western Metropolitan,3,14.0,14042.0,Barry,615000.0
2018,Western Metropolitan,3,8.2,3284.0,Brad,1450000.0
2018,Western Metropolitan,2,8.2,3284.0,Brad,1300000.0
2018,Western Metropolitan,3,8.2,3284.0,Considine,880000.0
2018,Western Metropolitan,3,8.2,3284.0,Considine,850000.0
2018,Western Metropolitan,3,8.2,3284.0,Hodges,917000.0
2018,Western Metropolitan,4,8.2,389.0,Frank,1270000.0
2018,Western Metropolitan,5,31.7,14092.0,YPA,560000.0
2018,Western Metropolitan,3,31.7,14092.0,Brad,505000.0
2018,Western Metropolitan,3,31.7,14092.0,Raine,522000.0
2018,Western Metropolitan,4,31.7,14092.0,Brad,
2018,Western Metropolitan,3,31.7,14092.0,Raine,578000.0
2018,Western Metropolitan,2,10.5,3755.0,Jas,
2018,Western Metropolitan,3,10.5,4217.0,Barry,600000.0
2018,Western Metropolitan,3,10.5,6763.0,Barry,650000.0
2018,Western Metropolitan,4,10.5,6763.0,RW,
2018,Western Metropolitan,3,18.0,3640.0,Barry,525000.0
2018,Western Metropolitan,4,18.4,10160.0,Reliance,631000.0
2018,Western Metropolitan,5,18.0,4242.0,Prof.,1016000.0
2018,Western Metropolitan,4,15.5,5336.0,Barry,806000.0
2018,Western Metropolitan,4,15.5,5336.0,Barry,750000.0
2018,Western Metropolitan,4,15.5,5336.0,Barry,861000.0
2018,Western Metropolitan,4,15.5,5336.0,Reliance,791000.0
2018,Western Metropolitan,3,15.5,5336.0,Barry,816000.0
2018,Northern Metropolitan,3,15.3,7955.0,Ray,794000.0
2018,Northern Metropolitan,2,7.0,8870.0,Biggin,505000.0
2018,Northern Metropolitan,3,7.0,8870.0,McGrath,1200000.0
2018,Northern Metropolitan,4,7.0,8870.0,Nelson,1400000.0
2018,Northern Metropolitan,2,7.0,8870.0,McGrath,903000.0
2018,Northern Metropolitan,2,7.0,8870.0,Nelson,540000.0
2018,Northern Metropolitan,3,7.0,8870.0,McGrath,1475000.0
2018,Northern Metropolitan,2,7.0,8870.0,McGrath,925000.0
2018,Northern Metropolitan,3,7.0,8870.0,Nelson,930000.0
2018,Western Metropolitan,3,18.4,5811.0,Benlor,574000.0
2018,Western Metropolitan,3,12.9,3296.0,Jason,540000.0
2018,Northern Victoria,7,44.2,3988.0,LJ,
2018,Northern Victoria,4,44.2,3988.0,LJ,560000.0
2018,Northern Metropolitan,4,14.5,1442.0,Barry,865000.0
2018,Western Metropolitan,4,14.7,16166.0,hockingstuart,660000.0
2018,Western Metropolitan,3,14.7,16166.0,Barry,495000.0
2018,Western Metropolitan,3,14.7,16166.0,YPA,462000.0
2018,Western Metropolitan,4,14.7,16166.0,Ray,720000.0
2018,Western Metropolitan,3,14.7,16166.0,Barry,600000.0
2018,Western Metropolitan,3,14.7,16166.0,YPA,
2018,Western Metropolitan,1,6.4,5058.0,Burnham,220000.0
2018,Western Metropolitan,3,6.4,5058.0,Jas,710000.0
2018,Western Metropolitan,3,6.4,5058.0,Jas,975000.0
2018,Western Metropolitan,3,6.4,5058.0,Burnham,650000.0
2018,Western Metropolitan,4,6.4,5058.0,Sweeney,1320000.0
2018,Western Metropolitan,3,6.8,6380.0,Williams,1160000.0
2018,Northern Metropolitan,3,25.5,2940.0,HAR,
2018,Northern Metropolitan,4,25.5,2940.0,LJH,722500.0
2018,Western Metropolitan,4,27.2,5262.0,hockingstuart,556500.0
2018,Western Metropolitan,4,27.2,5262.0,Barry,659000.0
2018,Northern Metropolitan,2,12.7,1369.0,Barry,671000.0
2018,Western Metropolitan,3,6.3,6543.0,Jas,918000.0
2018,Western Metropolitan,3,6.3,6543.0,RT,800000.0
2018,Western Metropolitan,3,6.3,6543.0,hockingstuart,970000.0
2018,Western Metropolitan,2,6.3,6543.0,Biggin,
2018,Western Metropolitan,3,6.3,6543.0,Jas,1350000.0
2018,Western Metropolitan,3,6.3,6543.0,Trimson,840000.0
2018,Northern Metropolitan,3,3.0,4019.0,Jellis,1366000.0
2018,Western Metropolitan,3,7.5,1543.0,Barry,1750000.0
2018,Western Metropolitan,3,7.5,1543.0,Barry,1350000.0
2018,Western Metropolitan,4,10.4,3464.0,Nelson,820000.0
2018,Western Metropolitan,2,10.4,3464.0,Barry,530000.0
2018,Western Metropolitan,3,10.5,2185.0,Ray,750000.0
2018,Western Metropolitan,3,10.5,2185.0,Barry,781000.0
2018,Northern Metropolitan,2,5.7,2211.0,Nelson,
2018,Northern Metropolitan,4,5.7,2211.0,Collins,1816000.0
2018,Northern Metropolitan,3,5.7,2211.0,Woodards,1720000.0
2018,Northern Metropolitan,3,5.7,2211.0,Jellis,1100000.0
2018,Western Metropolitan,4,11.0,5301.0,Barlow,1040000.0
2018,Western Metropolitan,5,11.0,5301.0,Sweeney,1213000.0
2018,Western Metropolitan,3,9.4,5132.0,Bells,983000.0
2018,Western Metropolitan,4,9.4,5132.0,P,875000.0
2018,Western Metropolitan,2,9.4,5132.0,hockingstuart,682000.0
2018,Western Metropolitan,3,9.4,5132.0,hockingstuart,
2018,Western Metropolitan,3,9.4,5132.0,hockingstuart,
2018,Western Metropolitan,3,9.4,5132.0,Greg,750000.0
2018,Western Metropolitan,3,9.4,5132.0,Sweeney,810000.0
2018,Western Metropolitan,4,9.4,5132.0,Biggin,
2018,Western Metropolitan,4,9.4,5132.0,Village,
2018,Western Metropolitan,3,12.8,1281.0,Douglas,585000.0
2018,Western Metropolitan,4,12.8,1281.0,Barry,670000.0
2018,Western Metropolitan,2,4.3,6567.0,Nelson,910000.0
2018,Western Metropolitan,2,4.3,6567.0,Brad,838000.0
2018,Western Metropolitan,3,4.3,6567.0,Nelson,980000.0
2018,Western Metropolitan,4,4.3,6567.0,Nelson,1605000.0
2018,Western Metropolitan,4,4.3,6567.0,Jellis,1610000.0
2018,Western Metropolitan,3,4.3,6567.0,Nelson,1310000.0
2018,Western Metropolitan,2,4.3,6567.0,Raine,466000.0
2018,Western Metropolitan,4,9.5,4502.0,Brad,1600000.0
2018,Western Metropolitan,3,8.6,3589.0,GL,780000.0
2018,Western Metropolitan,4,8.6,3589.0,S&L,850000.0
2018,Northern Metropolitan,3,14.0,4294.0,Barry,
2018,Northern Metropolitan,3,14.0,4294.0,YPA,
2018,Northern Metropolitan,3,14.0,4294.0,YPA,540000.0
2018,Northern Metropolitan,1,14.0,4294.0,Ray,500000.0
2018,Northern Metropolitan,3,14.0,4294.0,YPA,595000.0
2018,Western Metropolitan,3,6.4,962.0,hockingstuart,655000.0
2018,Northern Metropolitan,2,5.2,11918.0,Jellis,752500.0
2018,Northern Metropolitan,4,5.2,11918.0,Brad,1520000.0
2018,Northern Metropolitan,3,5.2,11918.0,Nelson,955000.0
2018,Northern Metropolitan,2,5.2,11918.0,McDonald,654000.0
2018,Northern Metropolitan,1,5.2,11918.0,Brad,282000.0
2018,Northern Metropolitan,5,5.2,11918.0,Nelson,1750000.0
2018,Northern Metropolitan,3,5.2,11918.0,Walshe,898500.0
2018,Northern Metropolitan,3,5.2,11918.0,Jellis,1100000.0
2018,Northern Metropolitan,2,5.2,11918.0,Nelson,1450000.0
2018,Northern Metropolitan,2,5.2,11918.0,Nelson,1276000.0
2018,Northern Metropolitan,2,5.2,11918.0,Nelson,885000.0
2018,Northern Metropolitan,3,5.2,11918.0,Peter,1105000.0
2018,Northern Metropolitan,1,5.2,11918.0,Nelson,380000.0
2018,Northern Metropolitan,2,4.0,5533.0,LITTLE,720000.0
2018,Northern Metropolitan,4,5.2,7082.0,Nelson,1207500.0
2018,Northern Metropolitan,2,5.2,7082.0,Walshe,560000.0
2018,Northern Metropolitan,2,5.2,7082.0,Jellis,580000.0
2018,Northern Metropolitan,2,5.2,7082.0,Nelson,1051000.0
2018,Northern Metropolitan,2,5.2,7082.0,Brad,545000.0
2018,Northern Metropolitan,2,5.2,7082.0,Considine,728000.0
2018,Northern Metropolitan,4,5.2,7082.0,Ray,
2018,Northern Metropolitan,2,5.2,7082.0,Nelson,
2018,Northern Metropolitan,4,12.1,10175.0,Love,784000.0
2018,Northern Metropolitan,4,12.1,10175.0,Darren,700000.0
2018,Northern Metropolitan,4,12.1,10175.0,Ray,
2018,Northern Metropolitan,3,12.1,10175.0,Ray,600000.0
2018,Northern Metropolitan,3,12.1,10175.0,Barry,
2018,Northern Metropolitan,3,12.1,10175.0,Barry,717000.0
2018,Northern Metropolitan,3,12.1,10175.0,Barry,660000.0
2018,Northern Metropolitan,5,12.1,10175.0,Barry,760000.0
2018,Northern Metropolitan,3,12.1,10175.0,Ray,962250.0
2018,Northern Metropolitan,5,12.1,10175.0,Barry,1565000.0
2018,Western Metropolitan,4,14.8,2674.0,Barry,734000.0
2018,Northern Metropolitan,3,16.6,1889.0,Jason,725000.0
2018,Northern Metropolitan,2,16.6,1889.0,YPA,385000.0
2018,Northern Metropolitan,2,1.6,6786.0,Nelson,1410000.0
2018,Northern Metropolitan,3,1.6,6786.0,Jellis,
2018,Northern Metropolitan,2,1.6,6786.0,Jellis,
2018,Northern Metropolitan,2,1.6,6786.0,hockingstuart,1605000.0
2018,Northern Metropolitan,3,1.6,6786.0,Collins,1750000.0
2018,Northern Metropolitan,2,3.5,3106.0,Collins,
2018,Northern Metropolitan,3,3.5,3106.0,Peter,650000.0
2018,Northern Metropolitan,3,3.6,2954.0,Nelson,1040000.0
2018,Northern Metropolitan,1,3.6,2954.0,Harrington,347000.0
2018,Northern Metropolitan,2,6.7,11204.0,Barry,440000.0
2018,Northern Metropolitan,3,6.7,11204.0,Nelson,1090000.0
2018,Northern Metropolitan,2,6.7,11204.0,Peter,905000.0
2018,Northern Metropolitan,3,6.7,11204.0,Jellis,1100000.0
2018,Northern Metropolitan,3,6.7,11204.0,Love,900000.0
2018,Northern Metropolitan,4,6.7,11204.0,Jellis,
2018,Northern Metropolitan,2,6.7,11204.0,Walshe,930000.0
2018,Northern Metropolitan,4,6.7,11204.0,Barry,
2018,Northern Metropolitan,3,6.7,11204.0,Nelson,
2018,Northern Metropolitan,2,6.7,11204.0,Barry,866000.0
2018,Northern Metropolitan,3,6.7,11204.0,Nelson,853000.0
2018,Northern Metropolitan,3,6.7,11204.0,Nelson,740000.0
2018,Northern Metropolitan,3,6.7,3445.0,Nelson,801000.0
2018,Northern Metropolitan,4,6.7,3445.0,Barry,830000.0
2018,Northern Metropolitan,2,6.7,3445.0,Nelson,
2018,Northern Metropolitan,2,2.0,4553.0,hockingstuart,480000.0
2018,Northern Metropolitan,3,2.0,4553.0,Jellis,1306000.0
2018,Northern Metropolitan,3,20.6,15510.0,Ray,
2018,Northern Metropolitan,4,20.6,15510.0,HAR,695000.0
2018,Northern Metropolitan,3,20.6,15510.0,Ray,650000.0
2018,Northern Metropolitan,5,20.6,15510.0,Ray,770000.0
2018,Northern Metropolitan,4,20.6,15510.0,Barry,615000.0
2018,Northern Metropolitan,3,20.6,15510.0,YPA,565000.0
2018,Northern Metropolitan,4,20.6,15510.0,YPA,595000.0
2018,Northern Metropolitan,3,20.6,15510.0,Ray,540000.0
2018,Northern Metropolitan,3,20.6,15510.0,Ray,590000.0
2018,Northern Metropolitan,4,20.6,15510.0,LITTLE,540000.0
2018,Northern Metropolitan,1,2.4,1123.0,Biggin,525000.0
2018,Northern Metropolitan,3,14.0,2246.0,Barry,
2018,Northern Metropolitan,4,14.0,2246.0,Stockdale,620000.0
2018,Northern Metropolitan,3,14.0,2246.0,Barry,520000.0
2018,Western Metropolitan,3,14.8,6388.0,Stockdale,347000.0
2018,Western Metropolitan,3,14.8,6388.0,Wyndham,580500.0
2018,Western Metropolitan,4,18.0,2898.0,Barry,655000.0
2018,Western Metropolitan,5,14.7,2276.0,Barry,975000.0
2018,Northern Victoria,4,21.8,4258.0,Morrison,1063000.0
2018,Northern Victoria,3,21.8,4258.0,Mason,587500.0
2018,Northern Victoria,4,21.8,4258.0,Barry,750000.0
2018,Northern Victoria,4,21.8,4258.0,Barry,750000.0
2018,Western Metropolitan,3,27.7,1184.0,Prof.,550000.0
2018,Northern Victoria,3,25.9,7254.0,Harcourts,530000.0
2018,Northern Metropolitan,1,1.3,3040.0,Caine,700000.0
2018,Northern Metropolitan,1,1.3,3040.0,Caine,
2018,Northern Metropolitan,5,19.6,10926.0,Ray,720500.0
2018,Northern Metropolitan,4,19.6,10926.0,HAR,680000.0
2018,Northern Metropolitan,3,19.6,10926.0,HAR,670000.0
2018,Northern Metropolitan,3,19.6,10926.0,Ray,515000.0
2018,Northern Metropolitan,1,19.6,10926.0,Barry,315000.0
2018,Northern Metropolitan,3,19.6,10926.0,HAR,692500.0
2018,Northern Metropolitan,4,19.6,10926.0,McGrath,820000.0
2018,Northern Metropolitan,4,19.6,10926.0,Raine,685000.0
2018,Northern Metropolitan,3,19.6,10926.0,HAR,629250.0
2018,Northern Metropolitan,4,19.6,10926.0,hockingstuart,649000.0
2018,Northern Metropolitan,4,19.6,10926.0,Love,662000.0
2018,Western Metropolitan,4,7.5,9264.0,Rendina,1727000.0
2018,Western Metropolitan,3,7.5,9264.0,Brad,900000.0
2018,Western Metropolitan,3,7.5,9264.0,Nelson,1210000.0
2018,Western Metropolitan,1,7.5,9264.0,Nelson,356000.0
2018,Western Metropolitan,4,7.5,9264.0,McDonald,
2018,Western Metropolitan,4,7.5,9264.0,Nelson,1961000.0
2018,Western Metropolitan,3,7.5,9264.0,Nelson,
2018,Western Metropolitan,4,7.5,9264.0,Barry,1650000.0
2018,Western Metropolitan,5,7.5,9264.0,Barry,1565000.0
2018,Western Metropolitan,2,7.5,9264.0,Nelson,659000.0
2018,Western Metropolitan,3,7.5,9264.0,Barry,800000.0
2018,Western Metropolitan,4,7.5,9264.0,Barry,1485000.0
2018,Western Metropolitan,3,7.5,9264.0,McDonald,2100000.0
2018,Western Metropolitan,3,7.5,9264.0,Hodges,1465000.0
2018,Northern Metropolitan,1,5.7,2970.0,Thomas,332500.0
2018,Northern Metropolitan,3,5.7,2970.0,Jellis,
2018,Northern Metropolitan,3,5.7,2970.0,Miles,1360000.0
2018,Northern Metropolitan,3,5.7,2970.0,Jellis,
2018,Northern Metropolitan,3,13.1,5070.0,Barry,670000.0
2018,Northern Metropolitan,3,13.1,5070.0,McGrath,867500.0
2018,Northern Metropolitan,3,13.1,5070.0,Ray,682000.0
2018,Northern Metropolitan,3,13.1,5070.0,McGrath,
2018,Northern Metropolitan,3,13.1,5070.0,Barry,
2018,Northern Metropolitan,3,13.1,5070.0,O'Brien,720000.0
2018,Northern Metropolitan,4,13.1,5070.0,HAR,945000.0
2018,Northern Metropolitan,5,13.1,5070.0,hockingstuart,
2018,Northern Metropolitan,2,2.1,5825.0,Nelson,838000.0
2018,Northern Metropolitan,3,3.6,6244.0,Nelson,1700000.0
2018,Northern Metropolitan,3,3.6,6244.0,Jellis,1010000.0
2018,Northern Metropolitan,3,3.6,6244.0,Collins,1412500.0
2018,Northern Metropolitan,4,3.6,6244.0,Collins,1300000.0
2018,Northern Metropolitan,3,3.6,6244.0,hockingstuart,1875000.0
2018,Northern Metropolitan,2,3.4,3593.0,Frank,452000.0
2018,Northern Metropolitan,2,3.4,3593.0,Alexkarbon,1015000.0
2018,Northern Metropolitan,3,3.4,3593.0,Nelson,1120000.0
2018,Western Metropolitan,3,5.1,7570.0,Sweeney,820000.0
2018,Western Metropolitan,3,5.1,7570.0,Jas,820000.0
2018,Western Metropolitan,2,5.1,7570.0,Jas,620000.0
2018,Western Metropolitan,3,5.1,7570.0,Village,960000.0
2018,Western Metropolitan,4,5.1,7570.0,Jas,850000.0
2018,Northern Victoria,3,45.9,3376.0,Raine,550000.0
2018,Northern Victoria,4,45.9,3376.0,Raine,1250000.0
2018,Western Metropolitan,3,12.9,3285.0,Ray,640000.0
2018,Western Metropolitan,3,12.9,3285.0,Ray,700000.0
2018,Western Metropolitan,4,12.9,3285.0,YPA,710000.0
2018,Northern Metropolitan,3,11.2,8870.0,Nelson,880000.0
2018,Northern Metropolitan,3,11.2,8870.0,Stockdale,550000.0
2018,Northern Metropolitan,2,11.2,8870.0,Nelson,525000.0
2018,Western Metropolitan,3,12.9,1071.0,Nelson,665000.0
2018,Western Metropolitan,3,12.9,1071.0,Nelson,770000.0
2018,Northern Metropolitan,4,16.1,8524.0,Morrison,1120000.0
2018,Northern Metropolitan,2,16.1,8524.0,Darren,670000.0
2018,Northern Metropolitan,3,16.1,8524.0,Darren,626000.0
2018,Northern Metropolitan,3,16.1,8524.0,Barry,637000.0
2018,Northern Metropolitan,3,16.1,8524.0,Buckingham,808000.0
2018,Northern Metropolitan,5,16.1,8524.0,Darren,
2018,Northern Metropolitan,4,16.1,8524.0,Ray,930000.0
2018,Northern Metropolitan,5,16.1,8524.0,Darren,931000.0
2018,Northern Metropolitan,3,16.1,8524.0,Darren,780000.0
2018,Northern Metropolitan,3,16.1,8524.0,Darren,767000.0
2018,Northern Metropolitan,3,20.4,4864.0,Ray,588000.0
2018,Northern Metropolitan,4,20.4,4864.0,YPA,620000.0
2018,Northern Metropolitan,5,20.4,4864.0,Jason,800000.0
2018,Northern Metropolitan,4,20.4,4864.0,Ray,690000.0
2018,Northern Metropolitan,4,20.4,4864.0,Ray,677000.0
2018,Northern Metropolitan,3,20.4,4864.0,Ray,703000.0
2018,Northern Metropolitan,3,11.2,2606.0,Barry,685000.0
2018,Western Metropolitan,5,18.0,5556.0,Barry,650000.0
2018,Western Metropolitan,4,18.0,5556.0,Prof.,640000.0
2018,Western Metropolitan,3,18.0,5556.0,Prof.,550000.0
2018,Western Metropolitan,3,18.4,13830.0,Greg,482500.0
2018,Western Metropolitan,3,18.4,13830.0,Greg,500000.0
2018,Western Metropolitan,3,18.4,13830.0,hockingstuart,535000.0
2018,Western Metropolitan,3,18.4,13830.0,hockingstuart,530000.0
2018,Western Metropolitan,3,18.4,13830.0,YPA,473000.0
2018,Western Metropolitan,3,18.4,13830.0,Greg,450000.0
2018,Western Metropolitan,3,18.4,13830.0,Reliance,602000.0
2018,Western Metropolitan,3,18.4,13830.0,Wyndham,475000.0
2018,Northern Metropolitan,3,14.0,851.0,RW,615000.0
2018,Northern Metropolitan,3,14.0,851.0,Barry,440000.0
2018,Northern Metropolitan,3,14.0,851.0,Nelson,575000.0
2018,Northern Metropolitan,3,14.0,851.0,YPA,480000.0
2018,Northern Metropolitan,3,20.6,121.0,Barry,615000.0
2018,Western Metropolitan,4,14.0,1202.0,Barry,668500.0
2018,Western Metropolitan,3,15.5,3656.0,Barry,585000.0
2018,Western Metropolitan,3,15.5,3656.0,Prof.,590000.0
2018,Western Metropolitan,5,11.7,5629.0,Nelson,1080000.0
2018,Western Metropolitan,2,11.7,5629.0,Alexkarbon,636000.0
2018,Northern Metropolitan,2,3.4,5263.0,Jellis,450000.0
2018,Western Metropolitan,3,14.0,2878.0,Frank,585000.0
2018,Western Metropolitan,2,14.0,2878.0,YPA,440000.0
2018,Western Metropolitan,4,6.4,1808.0,Village,1480000.0
2018,Northern Metropolitan,3,16.3,8279.0,HAR,784000.0
2018,Northern Metropolitan,3,16.3,8279.0,Love,
2018,Northern Metropolitan,2,12.7,4168.0,Ray,907000.0
2018,Northern Metropolitan,3,12.7,4168.0,Fletchers,770000.0
2018,Western Metropolitan,2,6.4,3873.0,Burnham,600000.0
2018,Western Metropolitan,2,6.4,3873.0,Biggin,420000.0
2018,Western Metropolitan,3,6.4,3873.0,Biggin,830000.0
2018,Western Metropolitan,2,4.3,4918.0,Sweeney,527000.0
2018,Western Metropolitan,4,4.3,4918.0,Jellis,1440000.0
2018,Northern Metropolitan,3,17.4,4704.0,Barry,520000.0
2018,Northern Metropolitan,3,17.4,4704.0,HAR,445000.0
2018,Northern Metropolitan,3,17.4,4704.0,HAR,510500.0
2018,Northern Metropolitan,3,17.4,4704.0,Barry,480000.0
2018,Northern Metropolitan,4,17.4,4704.0,Brad,460000.0
2018,Northern Metropolitan,2,0.0,17496.0,MICM,
2018,Northern Metropolitan,1,0.0,17496.0,Dingle,415000.0
2018,Northern Metropolitan,2,0.0,17496.0,Noel,1260000.0
2018,Northern Metropolitan,2,0.0,17496.0,Beller,650000.0
2018,Western Victoria,3,29.8,4718.0,hockingstuart,443000.0
2018,Northern Victoria,3,31.7,6065.0,FN,465000.0
2018,Northern Metropolitan,3,25.9,5812.0,RW,508000.0
2018,Northern Metropolitan,4,25.9,5812.0,HAR,720000.0
2018,Northern Metropolitan,4,25.9,5812.0,Love,500000.0
2018,Northern Metropolitan,4,25.9,5812.0,LJ,
2018,Northern Metropolitan,4,17.9,10529.0,Barry,737500.0
2018,Northern Metropolitan,3,17.9,10529.0,Ray,
2018,Northern Metropolitan,3,17.9,10529.0,Barry,640000.0
2018,Northern Metropolitan,3,17.9,10529.0,Ray,665000.0
2018,Northern Metropolitan,3,17.9,10529.0,HAR,
2018,Northern Metropolitan,3,17.9,10529.0,Ray,625000.0
